user_id,Name,Surname,book_id,rating,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tag_name
258,Joyce,Reese,10,2,3455,679783261,9780679783270.0,['Jane Austen'],1813.0,Pride and Prejudice,eng,4.24,2035490,https://images.gr-assets.com/books/1320399351m/1885.jpg,"{'ratings_1': 54700, 'ratings_2': 86485, 'ratings_3': 284852, 'ratings_4': 609755, 'ratings_5': 1155673}","['to-read', 'favorites', 'fantasy', 'currently-reading', 'fiction', 'harry-potter', 'young-adult', 'magic', 'ya', 'series', 'childrens', 'books-i-own', 'adventure', 'children', 'shelfari-favorites', 'favourites', 'owned-books', 'fantasy-sci-fi', 're-read', 'j-k-rowling', 'classics', 'jk-rowling', 'my-favorites', 'harrypotter', 'owned', 'children-s', 'all-time-favorites', 'children-s-books', 'witches', 'wizards', 'favs', 'my-books', 'favorite-books', 'favorite', 'sci-fi-fantasy', 'childhood', 'kids', 'teen', 'english', 'childhood-favorites', 'fantasy-fiction', 'read-again', 'love', 'paranormal', 'faves', 'favourite', '5-star', 'children-s-literature', 'loved', 'young-adult-lit', 'harry', '5-stars', 'novels', 'urban-fantasy', 'harry-potter-series', 'childrens-books', 'novel', 'favorite-series', 'juvenile', 'youth', 'shelfari-wishlist', 'fantasy-and-sci-fi', 'not-interested', 'other', 'friendship', 'awesome', 'youngadult', 'dragons', 'i-own', 'audiobook', 'audiobooks', 'read-more-than-once', 'ya-fantasy', 'british', 'books', 'mystery', 'ya-fiction', 'young-adult-fiction', 'to-buy', 'to-re-read', 'all-time-favourites', 'contemporary', 'childhood-books', 'potter', 'have', 'home-library', 'fantasy-read', 'young-adult-books', 'part-of-a-series', 'epic-fantasy', 'children-s-fiction', 'amazing', 'absolute-favorites', 'teen-books', 'just-for-fun', 'action-adventure', 'box-sets', 'loved-it', 'done', 'fav-books']"
258,Janet,Steele,304,5,52,60987561,9780060987560.0,['Wally Lamb'],1998.0,I Know This Much Is True ,eng,4.17,246917,https://images.gr-assets.com/books/1373532198m/227711.jpg,"{'ratings_1': 4430, 'ratings_2': 9972, 'ratings_3': 39899, 'ratings_4': 86909, 'ratings_5': 116398}","['classics', 'currently-reading', 'fiction', 'to-read', 'classic', 'favorites', '19th-century', 'victorian', '1001-books', 'owned', 'british', 'literature', 'historical-fiction', 'books-i-own', 'british-literature', 'kindle', 'novels', 'romance', '1001', 'england', '1001-books-to-read-before-you-die', 'george-eliot', 'jewish', 'classic-literature', 'english-literature', 'default', '1001-import', 'owned-books', 'to-read-classics', 'classics-to-read', 'brit-lit', 'english', 'historical', '1001-books-to-read', 'library', 'wish-list', 'novel', '1001-to-read', 'british-lit', 'ebooks', 'literary-fiction', 'e-book', 'classic-lit', 'women-writers', 'victorian-literature', 'favourites', 'to-buy', 'my-library', '1800s', 'ebook', 'school', '1001-books-you-must-read-before-you', 'classic-fiction', 'judaism', 'penguin-english-library', 'victorian-lit', 'audiobooks', 'adult', 'female-author', 'adult-fiction', 'guardian-1000', '19th-century-literature', '1870s', 'eliot', 'audiobook', 'to-read-fiction', 'tbr', 'religion', '19th-century-lit', 'victoriana', 'victorians', 'britain', 'penguin-classics', 'classic-novels', 'nineteenth-century', 'victorian-fiction', 'abandoned', 'unfinished', 'fiction-to-read', 'uk', 'english-lit', '19th-century-fiction', 'my-books', 'audio', 'read-in-2015', 'general-fiction', 'kindle-books', 'e-books', 'women', 'my-ebooks', 'female-authors', '19th', 'the-classics', 'own-kindle', 'grad-school', '19th-century-british', 'maybe', 'personal-library', 'own-to-read', 'e']"
258,Susan,Roman,119,5,236,038549081X,9780385490820.0,['Margaret Atwood'],1985.0,The Handmaid's Tale,eng,4.06,607889,https://images.gr-assets.com/books/1498057733m/38447.jpg,"{'ratings_1': 13998, 'ratings_2': 32561, 'ratings_3': 116975, 'ratings_4': 252942, 'ratings_5': 267088}","['to-read', 'fantasy', 'currently-reading', 'art', 'tolkien', 'non-fiction', 'art-books', 'favorites', 'owned', 'film', 'nonfiction', 'fiction', 'movies', 'middle-earth', 'books-i-own', 'lord-of-the-rings', 'lotr', 'sci-fi-fantasy', 'classics', 'artbooks', 'movie', 'tolkien-related', 'artbook', 'owned-books', 'my-books', 'english', 'entertainment', 'misc', 'filmmaking', 'j-r-r-tolkien', 'movie-books', 'cinema', 'film-tv', 're-read', 'novels', 'fantasy-sci-fi', 'my-library', 'books', 'own-it', 'library', 'scifi-fantasy', 'fantasy-fiction', 'adult', 'illustrated', 'reference', 'inspiration', 'fantasy-scifi', 'hardcover', 'my-shelf', 'art-photography', 'photography', 'jrr-tolkien', 'movies-tv', 'lotr-movies', 'the-lord-of-the-rings', 'film-books', 'art-book', 'harry-potter', 'ya', 'bookshelf', 'my-collection', 'translation', 'picture-books', 'paperback', 'science', 'personal-library', 'the-classics', 'genre-fantasy', 'books-i-want', 'nope', 'swords-and-lasers', 'books-on-loan-from-library', 'random-artbooks-visualguides', 'fa-art', 'want-to-read-again', 'russell-gary', 'read-year-unknown', '52-non-fiction', 'fantasy-brain', 'well-read-moms-club', 'compendium', 'kc', 'movie-making', 'zz2001-to-2002', 'art_books', 'no-thanks-nonfiction', 'tolkien-collection', 'fandom', 'leisure', 'read-before-2006', 'my-physical-library', 'genre-nonfiction', '1-own', '0-boxed', 'books-read-from-grade-1-12', 'my-lotr-movies', 'books-at-home', 'other-books', 'nicht-in-besitz-aber-gelesen', 'kimmi-fantasy']"
263,Vanessa,Turner,26,2,350,307277674,9780307277670.0,['Dan Brown'],2003.0,The Da Vinci Code,eng,3.79,1447148,https://images.gr-assets.com/books/1303252999m/968.jpg,"{'ratings_1': 71345, 'ratings_2': 126493, 'ratings_3': 340790, 'ratings_4': 539277, 'ratings_5': 479387}","['to-read', 'travel', 'non-fiction', 'currently-reading', 'nonfiction', 'humor', 'memoir', 'humour', 'favorites', 'owned', 'bill-bryson', 'travel-writing', 'books-i-own', 'memoirs', 'america', 'biography', 'funny', 'book-club', 'essays', 'comedy', 'library', 'usa', 'audiobook', 'default', 'travelogue', 'audiobooks', 'american', 'my-library', 'to-buy', 'americana', 'audio', 'adventure', 'bryson', 'biography-memoir', 'road-trip', 'fiction', 'travel-books', 'kindle', 'history', 'to-read-nonfiction', 'abandoned', 'autobiography', 'english', 'ebook', 'to-read-non-fiction', 'owned-books', 'contemporary', 'ebooks', 'travelogues', 'culture', 'adult', '20th-century', 'travel-adventure', 'united-states', 'travel-lit', 'favourites', 'did-not-finish', 'bookclub', 'home-library', 'audio-books', 'read-in-2010', 'wanderlust', 'travels', 'unfinished', 'non-fic', 'my-books', 'own-it', 'read-in-2011', 'wish-list', 'general-non-fiction', 'memoir-biography', 'humorous', '1980s', 'fun', 'north-america', 'factual', 'viaggi', 'narrativa', 'to-read-travel', 'bio-memoir', 'adult-non-fiction', 'us', 'bill', 'i-own', 'read-in-2015', 'favorite-authors', 'e-book', 'read-in-2013', 'paperback', 'non-fiction-travel', 'read-in-2008', 'writing', 'journalism', 'states', 'united', 'travel-literature', 'read-in-2016', 'read-in-2014', 'books-owned', 'bryson-bill']"
263,Cynthia,Johnson,8,5,360,316769177,9780316769170.0,['J.D. Salinger'],1951.0,The Catcher in the Rye,eng,3.79,2044241,https://images.gr-assets.com/books/1398034300m/5107.jpg,"{'ratings_1': 109383, 'ratings_2': 185520, 'ratings_3': 455042, 'ratings_4': 661516, 'ratings_5': 709176}","['to-read', 'favorites', 'fantasy', 'currently-reading', 'harry-potter', 'young-adult', 'fiction', 'magic', 'owned', 'series', 'ya', 'books-i-own', 'j-k-rowling', 'favourites', 'supernatural', 'adventure', 'children', 'children-s-books', 'childrens', 'childhood', 'shelfari-favorites', 'sci-fi-fantasy', 'classics', 'favorite-books', 'novels', 'paranormal', 'witches', 'urban-fantasy', 'to-buy', 'all-time-favorites', 'default', 'my-books', 'teen', 'mystery', 'wizards', 'loved', 'box-sets', 'children-s', 'i-own', '5-stars', 'middle-grade', 'jk-rowling', 'my-favorites', 'youth', 'love', 'not-interested', 'other', 'awesome', 'dragons', 'humor', 'have-read', 're-read', 'ya-fantasy', 'english', 'british', 'books', 'harry-potter-series', 'scifi-fantasy', 'faves', 'favourite', 'read-in-2014', 'contemporary', '5-star', 'science-fiction-fantasy', 'harry', 'have', 'fantasy-read', 'epic-fantasy', 'amazing', 'contemporary-fiction', 'thriller', 'wish-list', 'classic', 'recommended', 'science-fiction', 'action', 'ya-books', 'finished-series', 'pdf', 'funny', 'high-fantasy', 'middle-school', 'movie', 'pre-goodreads', '3', 'children-and-young-adult', 'my-favourites', 'wizard', 'fave-books', 'my-faves', 'watched-its-movie', 'boxset', 'best-series-ever', 'best-books-i-have-ever-read', 'childhood-classic', 'magic-is-real', 'young-adult-fantasy', 'popular-series', 'world-shift', 'imaginative']"
263,Debra,Thomas,11,3,283,1594480001,9781594480000.0,['Khaled Hosseini'],2003.0,The Kite Runner ,eng,4.26,1813044,https://images.gr-assets.com/books/1484565687m/77203.jpg,"{'ratings_1': 34288, 'ratings_2': 59980, 'ratings_3': 226062, 'ratings_4': 628174, 'ratings_5': 929591}","['to-read', 'currently-reading', 'science-fiction', 'favorites', 'sci-fi', 'fiction', 'humor', 'fantasy', 'classics', 'scifi', 'owned', 'comedy', 'humour', 'books-i-own', 'sci-fi-fantasy', 'series', 'favourites', 'funny', 'adventure', 'audiobook', 'sf', 'classic', 'fantasy-sci-fi', 'novels', 'audiobooks', 'adult', 'scifi-fantasy', 'owned-books', 'to-buy', '1001-books', 'british', 'library', 'book-club', 're-read', 'default', 'audio', 'douglas-adams', 'young-adult', 'science-fiction-fantasy', 'space', 'english', 'kindle', 'adult-fiction', 'aliens', 'satire', 'ebook', 'books', '1001', 'novel', 'literature', 'science', 'fun', 'all-time-favorites', 'sci-fi-and-fantasy', 'speculative-fiction', '20th-century', 'fantasy-scifi', 'audio-books', 'humorous', 'my-library', 'favorite', 'abandoned', 'my-books', 'read-in-2014', '1001-books-to-read-before-you-die', 'wish-list', 'read-in-2015', 'audible', 'ebooks', 'i-own', 'favorite-books', 'to-re-read', 'read-in-2013', '5-stars', 'ya', 'contemporary', 'audio-book', 'sf-fantasy', 'fantascienza', 'read-in-2016', 'own-it', 'reread', 'read-in-english', 'modern-classics', 'must-read', 'british-literature', 'faves', 'unfinished', 'to-reread', 'read-more-than-once', 'recommended', 'borrowed', 'did-not-finish', 'science-fiction-and-fantasy', 'hilarious', 'to-read-fiction', 'séries', 'shelfari-favorites', 'dnf', '1970s']"
263,Cynthia,Thompson,13,5,995,451524934,9780451524940.0,"['George Orwell', 'Erich Fromm', 'Celâl Üster']",1949.0,Nineteen Eighty-Four,eng,4.14,1956832,https://images.gr-assets.com/books/1348990566m/5470.jpg,"{'ratings_1': 41845, 'ratings_2': 86425, 'ratings_3': 324874, 'ratings_4': 692021, 'ratings_5': 908229}","['to-read', 'currently-reading', 'favorites', 'science-fiction', 'sci-fi', 'fiction', 'humor', 'fantasy', 'owned', 'classics', 'scifi', 'books-i-own', 'comedy', 'sci-fi-fantasy', 'humour', 'favourites', 'default', 'series', 'funny', 'owned-books', 'sf', 'adventure', 'novels', 'kindle', 'scifi-fantasy', 'fantasy-sci-fi', 'my-books', 'my-library', 'library', 'to-buy', 'classic', 'douglas-adams', 'english', 'science', 'british', 'all-time-favorites', 'science-fiction-fantasy', 'literature', 'space', 're-read', 'i-own', 'adult', 'shelfari-favorites', 'speculative-fiction', 'ebook', 'fantasy-scifi', 'satire', 'on-hold', 'sci-fi-and-fantasy', 'unfinished', 'abandoned', 'books', 'novel', 'ebooks', 'aliens', 'favorite', 'young-adult', 'favorite-books', 'own-it', 'adult-fiction', '1001-books', 'humorous', 'have', 'sff', 'fun', 'to-re-read', '20th-century', 'contemporary', 'collection', 'time-travel', 'home-library', 'bookshelf', 'sf-fantasy', 'personal-library', 'hardcover', 'on-my-shelf', 'to-reread', 'faves', 'recommended', 'wish-list', 'anthology', 'science-fiction-and-fantasy', '1001', 'sciencefiction', 'hilarious', 'e-book', 'e-books', 'space-opera', 'omnibus', 'collections', '5-stars', 'audiobooks', 'my-favorites', 'all-time-favourites', 'my-bookshelf', 'philosophy', 'did-not-finish', 'partially-read', 'nook', 'calibre']"
263,Abigail,Macdonald,33,3,220,739326228,9780739326220.0,['Arthur Golden'],1997.0,Memoirs of a Geisha,eng,4.08,1300209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 23500, 'ratings_2': 59033, 'ratings_3': 258700, 'ratings_4': 517157, 'ratings_5': 559782}","['to-read', 'fantasy', 'currently-reading', 'favorites', 'classics', 'fiction', 'owned', 'books-i-own', 'favourites', 'classic', 'tolkien', 'adventure', 'sci-fi-fantasy', 'default', 'series', 'owned-books', 'epic-fantasy', 'literature', 'high-fantasy', 'fantasy-sci-fi', 'novels', 'young-adult', 'all-time-favorites', 'epic', '1001-books', 'my-books', 're-read', 'scifi-fantasy', 'my-library', 'favorite-books', 'magic', 'library', 'british', 'sci-fi', 'science-fiction-fantasy', 'favorite', 'j-r-r-tolkien', 'kindle', 'fantasy-scifi', 'science-fiction', 'english', 'to-buy', 'shelfari-favorites', '1001', 'i-own', 'novel', 'books', 'middle-earth', 'adult', '20th-century', 'childhood', 'own-it', 'sci-fi-and-fantasy', 'classic-literature', 'lord-of-the-rings', 'to-re-read', 'fantasy-fiction', '5-stars', 'adult-fiction', 'fantasia', 'favourite', 'all-time-favourites', '1001-books-to-read-before-you-die', 'faves', 'read-more-than-once', 'my-favorites', 'finished', 'abandoned', 'ebook', 'british-literature', 'ebooks', 'favourite-books', 'on-hold', 'unfinished', 'home-library', 'fiction-fantasy', 'fantasy-science-fiction', 'ya', 'sf-fantasy', 'reread', 'to-reread', 'english-literature', 'must-read', 'speculative-fiction', 'fantasy-and-sci-fi', 'mythology', 'movies', 'have', 'audiobooks', 'modern-classics', 'war', 're-reading', 'jrr-tolkien', 'my-bookshelf', 'bookshelf', 'wish-list', 'paperback', 'gave-up-on', 're-reads', '1001-books-you-must-read-before-you']"
264,Donald,Dickson,1885,4,709,074348486X,9780743484860.0,['William Shakespeare'],1599.0,As You Like It,eng,3.83,56395,https://images.gr-assets.com/books/1327935363m/42607.jpg,"{'ratings_1': 894, 'ratings_2': 3908, 'ratings_3': 17213, 'ratings_4': 22421, 'ratings_5': 17061}","['classics', 'favorites', 'fiction', 'romance', 'classic', 'books-i-own', 'owned', 'favourites', 'historical-fiction', 'literature', 'historical', 'jane-austen', 'to-read', 'clàssics', 'owned-books', 'kindle', 'my-ebooks', 'all-time-favorites', 'novels', 'historical-romance', 'classic-literature', 're-read', 'adult', '19th-century', 'british', 'school', 'book-club', 'favorite', 'english', 'favorite-books', 'british-literature', 'my-books', '1001-books', 'audiobook', 'novel', 'i-own', 'adult-fiction', 'england', 'ebook', 'audiobooks', 'chick-lit', 'my-library', 'to-buy', 'austen', 'ebooks', 'regency', '5-stars', 'default', 'classics-to-read', 'library', 'love', 'classic-fiction', 'reread', 'my-favorites', 'english-literature', '1001', 'classic-lit', 'own-it', 'read-in-2016', 'high-school', 'shelfari-favorites', 'literary-fiction', 'read-for-school', 'faves', 'audio', 'drama', 'the-classics', 'read-more-than-once', 'to-re-read', 'favourite', 'general-fiction', 'abandoned', 'read-in-2015', 'for-school', 'books', 'stand-alone', 'school-books', 'all-time-favourites', 'e-book', 'e-books', 'read-in-english', 'on-my-shelf', 'on-hold', 'read-in-2014', 'rory-gilmore-reading-challenge', 'brit-lit', 'romantic', 'nook', 'favs', 'history', 're-reads', '1001-books-to-read-before-you-die', 'tbr', 'young-adult', 'favourite-books', 'literary', 'audible', 'read-in-2013', 'unfinished', 'women']"
264,Michael,Lowery,353,4,1053,743477553,9780743477550.0,['William Shakespeare'],1603.0,"The Tragedy of Othello, The Moor of Venice",eng,3.88,238875,https://images.gr-assets.com/books/1459795105m/12996.jpg,"{'ratings_1': 4281, 'ratings_2': 16576, 'ratings_3': 64922, 'ratings_4': 92076, 'ratings_5': 78902}","['to-read', 'science-fiction', 'sci-fi', 'currently-reading', 'fiction', 'favorites', 'scifi', 'owned', 'sf', 'sci-fi-fantasy', 'heinlein', 'default', 'fantasy', 'time-travel', 'classics', 'scifi-fantasy', 'science-fiction-fantasy', 'books-i-own', 'science', 'novels', 'library', 'speculative-fiction', 'robert-a-heinlein', 'sf-fantasy', 'robert-heinlein', 'fantasy-sci-fi', 'classic', 'abandoned', 'owned-books', 'audiobook', 'sff', 'classic-sci-fi', 'my-library', 'sci-fi-and-fantasy', 'my-books', 'audiobooks', 'romance', 'adventure', 'kindle', 'space', 're-read', 'audible', 'paperback', 'speculative', 'heinlein-robert', 'novel', 'shelfari-favorites', 'to-buy', 'american', 'wish-list', 'space-opera', 'sciencefiction', 'science-fiction-and-fantasy', 'sf-f', 'calibre', 'audio', 'audio-books', 'recommended', 'unread', 'fantasy-scifi', 'series', 'i-own', 'favorite', 'own-it', 'to-re-read', 'have', 'e-books', 'general', 'to-read-sci-fi', 'hard-sci-fi', 'top-100-sci-fi', 'hugo-nominee', 'scifi-and-fantasy', 'read-long-ago', 'fantasy-sf', 'time', 'all-time-favorites', 'english', 'ebook', 'literature', 'e-book', 'physical', 'future', 'classic-scifi', 'hugo-nominees', 'heinlein-robert-a', 'immortality', 'polyamory', 'books', 'reviewed', 'to-read-scifi', 'sci-fi-to-read', 'home', 'paper', 'scanned', 'not-owned', 'fantascienza', 'read-scifi', 'lazarus-long', 'longevity']"
264,Seth,Baker,29,4,1937,743477111,9780743477120.0,"['William Shakespeare', 'Robert           Jackson']",1595.0,An Excellent conceited Tragedie of Romeo and Juliet,eng,3.73,1628519,https://images.gr-assets.com/books/1327872146m/18135.jpg,"{'ratings_1': 57980, 'ratings_2': 153179, 'ratings_3': 452673, 'ratings_4': 519822, 'ratings_5': 489235}","['to-read', 'currently-reading', 'non-fiction', 'humor', 'nonfiction', 'history', 'language', 'kindle', 'linguistics', 'owned', 'audiobooks', 'bill-bryson', 'favorites', 'historical', 'to-read-non-fiction', 'non-fic', 'proposed-reading-program', 'ebook', 'adult', 'to-read-nonfiction', 'funny', 'audiobook', 'to-buy', 'books-i-own', 'english', 'english-language', 'default', 'audio', 'ebooks', 'book-club', 'did-not-finish', 'writing', 'culture', 'etymology', 'reference', 'non-fiction-to-read', 'education', 'languages', 'nonfiction-language', 'owned-books', 'wish-list', '20th-century', 'borrowed', 'humour', 'anthropology', 'other-non-fiction', 'words', 'own-it', 'library', 'contemporary', 'other', 'literature', '1990s', 'e-book', 'unfinished', 'social-science', '2012-2013-first-marking-quarter', 'read-in-2016', 'shelfari-favorites', 'audio-books', 'nonfic', 'general-nonfiction', 'british', 'kindle-books', 'read-2016', 'maybe', 'comedy', 'never-finished', 'nonfiction-to-read', '2012-2013-second-marking-quarter', 'favorite-authors', 'audio-book', 'didn-t-finish', 'dnf', 'purchased', 'in-my-library', 'social-sciences', 'cultural-studies', 'misc-non-fiction', 'read-in-2015', 'read-in-2017', 'england', 'america', 'books-about-books', 'audible', 'read-in-2013', 'e-books', 'read-2017', 'to-get', 'abandoned', 'tbr', 'sociology', 'microhistory', 'language-linguistics', '2012-2013-fourth-marking-quarter', 'my-books', 'books', 'want-to-read', 'own-to-read', '2012-2013-third-marking-quarter']"
264,Morgan,Jimenez,6530,4,376,671722921,9780671722920.0,['William Shakespeare'],1589.0,,en-US,3.71,16235,https://images.gr-assets.com/books/1397028943m/72978.jpg,"{'ratings_1': 579, 'ratings_2': 1848, 'ratings_3': 4963, 'ratings_4': 5942, 'ratings_5': 5035}","['to-read', 'thriller', 'cornwell', 'currently-reading', 'cornwell-patricia', 'patricia-cornwell', 'mystery-suspense', 'default', 'mystery', 'fiction', 'owned-books', 'scarpetta-series', 'thrillers', 'books-i-own', 'mystery-crime', 'crime', 'audiobook', 'detective', 'forensics', 'owned', 'audiobooks', 'my-library', 'ebooks', 'favorites', 'adult-fiction', 'audio', 'ebook', 'audio-books', 'forensic', 'kay-scarpetta', 'own-it', '2004', 'audio-book', 'medical', 'scarpetta', 'to-buy', 'adult', 'forensic-mystery', 'mystery-thriller-suspense', 'suspense-thriller', 'medical-thriller', 'my-books', 'books', 'favorite-authors', 'mystery-thrillers', 'crime-novels', 'wish-list', 'e-books', 'paperback', 'mystery-series', '2005', 'contemporary', 'american', 'suspense', 'crime-and-mystery', 'crime-mystery-thriller', 'murder', 'mystery-suspense-thriller', 'read-in-2015', 'home-library', 'mysteries-thrillers', 'in-my-library', 'donated', 'books-owned', 'patrica-cornwell', 'patricia-cornwell-kay-scarpetta', 'my-bookshelf', 'part-of-a-series', 'books-i-have', 'calibre', 'purchased', 'hardcover', 'p-cornwell', 'series', 'novels', 'library', 'favorite-series', 'drama', 'e-book', 'audible', 'read-2016', 'mysteries', '4-stars', 'finished', 'unread', 'mine', 'already-read', 'bookcrossing', 'all-books', 'forensic-mysteries', 'forensic-thriller', 'suspense-mystery', 'hard-cover', 'dekkarit', 'c', 'cornwell-scarpetta', 'kay', 'shelfari-favorites', 'shelfari-wishlist', 'book-13']"
264,Stephanie,Carrillo,93,5,1350,517189607,9780517189600.0,['Frances Hodgson Burnett'],1911.0,The Secret Garden,eng,4.12,639357,https://images.gr-assets.com/books/1327873635m/2998.jpg,"{'ratings_1': 8005, 'ratings_2': 25207, 'ratings_3': 129646, 'ratings_4': 243821, 'ratings_5': 285570}","['to-read', 'classics', 'childrens', 'fiction', 'currently-reading', 'children', 'favorites', 'classic', 'children-s', 'children-s-books', 'childhood', 'books-i-own', 'young-adult', 'owned', 'kids', 'historical-fiction', 'childrens-books', 'childhood-favorites', 'favourites', 'owned-books', 'childhood-books', 'ya', 'kids-books', 'children-s-literature', 'historical', 'middle-grade', 'kindle', 'children-s-lit', 'juvenile', 'childhood-reads', 'switzerland', 'children-s-classics', 'default', '19th-century', 'youth', 'childhood-favourites', 'childrens-literature', 'classic-literature', 'i-own', 'my-library', 'literature', 'childrens-classics', 'german', 'childrens-lit', 'novels', 'family', 'read-as-a-kid', 'children-books', 'children-s-fiction', 'read-as-a-child', 'my-books', 'own-it', 'juvenile-fiction', 'adventure', 'novel', 'europe', 'children-young-adult', 'children-ya', 'childhood-memories', 'library', 'audiobook', 'read-alouds', 'childrens-fiction', 'audio', 'read-aloud', 'realistic-fiction', 'kid-lit', 're-read', 'swiss', 'audiobooks', 'home-library', 'my-childhood', 'young-readers', 'books-from-my-childhood', 'read-more-than-once', 'to-buy', 'friendship', 'classics-to-read', 'to-re-read', 'ebook', 'school', 'female-author', 'series', 'coming-of-age', 'childhood-favorite', 'bbc-big-read', 'childhood-classics', 'shelfari-favorites', 'favorite', 'ebooks', 'chapter-books', 'for-kids', 'female-authors', 'wish-list', 'germany', 'on-my-bookshelf', 'children-classics', 'audio-books', 'book-club', 'to-read-classics']"
264,Ashley,Cunningham,24,3,332,439139600,9780439139600.0,"['J.K. Rowling', 'Mary GrandPré']",2000.0,Harry Potter and the Goblet of Fire,eng,4.53,1753043,https://images.gr-assets.com/books/1361482611m/6.jpg,"{'ratings_1': 6676, 'ratings_2': 20210, 'ratings_3': 151785, 'ratings_4': 494926, 'ratings_5': 1195045}","['travel', 'non-fiction', 'currently-reading', 'to-read', 'nonfiction', 'humor', 'australia', 'favorites', 'memoir', 'humour', 'owned', 'audiobook', 'audio', 'audiobooks', 'history', 'bill-bryson', 'memoirs', 'books-i-own', 'travel-writing', 'adventure', 'funny', 'book-club', 'biography', 'travelogue', 'default', 'kindle', 'library', 'audio-books', 'comedy', 'travel-adventure', 'audio-book', 'australian', 'adult', 'owned-books', 'favourites', 'wanderlust', 'travel-books', 'nature', 'fiction', 'biography-memoir', 'audible', 'abandoned', 'my-library', 'memoir-biography', 'adventure-travel', 'bryson', 'humorous', 'non-fic', 'culture', 're-read', 'ebook', 'travelogues', 'around-the-world', 'travel-literature', 'i-own', 'to-buy', 'read-in-2014', 'ebooks', 'animals', 'unfinished', 'did-not-finish', 'essays', 'read-in-2016', 'didn-t-finish', 'autobiography', 'wish-list', 'listened-to', 'to-read-nonfiction', 'contemporary', '2000s', 'to-read-non-fiction', 'general-non-fiction', 'bookclub', 'geography', 'oceania', 'english', 'own-it', 'read-in-2015', 'favorite-authors', 'travel-lit', 'all-time-favorites', 'read-in-2017', 'travels', 'adult-nonfiction', 'adult-non-fiction', 'travel-memoir', 'travel-memoirs', 'my-books', 'finished', 'nonfic', 'borrowed', 'gave-up-on', 'e-books', 'bio-memoir', 'misc', 'home-library', 'e-book', 'read-2015', 'recommended', 'non-fiction-travel']"
264,Connor,Shaw,13,3,995,451524934,9780451524940.0,"['George Orwell', 'Erich Fromm', 'Celâl Üster']",1949.0,Nineteen Eighty-Four,eng,4.14,1956832,https://images.gr-assets.com/books/1348990566m/5470.jpg,"{'ratings_1': 41845, 'ratings_2': 86425, 'ratings_3': 324874, 'ratings_4': 692021, 'ratings_5': 908229}","['to-read', 'currently-reading', 'favorites', 'science-fiction', 'sci-fi', 'fiction', 'humor', 'fantasy', 'owned', 'classics', 'scifi', 'books-i-own', 'comedy', 'sci-fi-fantasy', 'humour', 'favourites', 'default', 'series', 'funny', 'owned-books', 'sf', 'adventure', 'novels', 'kindle', 'scifi-fantasy', 'fantasy-sci-fi', 'my-books', 'my-library', 'library', 'to-buy', 'classic', 'douglas-adams', 'english', 'science', 'british', 'all-time-favorites', 'science-fiction-fantasy', 'literature', 'space', 're-read', 'i-own', 'adult', 'shelfari-favorites', 'speculative-fiction', 'ebook', 'fantasy-scifi', 'satire', 'on-hold', 'sci-fi-and-fantasy', 'unfinished', 'abandoned', 'books', 'novel', 'ebooks', 'aliens', 'favorite', 'young-adult', 'favorite-books', 'own-it', 'adult-fiction', '1001-books', 'humorous', 'have', 'sff', 'fun', 'to-re-read', '20th-century', 'contemporary', 'collection', 'time-travel', 'home-library', 'bookshelf', 'sf-fantasy', 'personal-library', 'hardcover', 'on-my-shelf', 'to-reread', 'faves', 'recommended', 'wish-list', 'anthology', 'science-fiction-and-fantasy', '1001', 'sciencefiction', 'hilarious', 'e-book', 'e-books', 'space-opera', 'omnibus', 'collections', '5-stars', 'audiobooks', 'my-favorites', 'all-time-favourites', 'my-bookshelf', 'philosophy', 'did-not-finish', 'partially-read', 'nook', 'calibre']"
