user_id,user_name,ratings,to_read
386,Molly Rogers,"[{'book': {'book_id': 85, 'goodreads_book_id': 370493, 'work_id': 30530, 'authors': ['Shel Silverstein'], 'title': 'The Giving Tree', 'isbn': '60256656', 'isbn13': 9780060256650.0, 'language_code': 'eng', 'average_rating': 4.38, 'ratings_count': 702332, 'image_url': 'https://images.gr-assets.com/books/1174210942m/370493.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}, 'rating': 3}, {'book': {'book_id': 32, 'goodreads_book_id': 890, 'work_id': 40283, 'authors': ['John Steinbeck'], 'title': 'Of Mice and Men ', 'isbn': '142000671', 'isbn13': 9780142000670.0, 'language_code': 'eng', 'average_rating': 3.84, 'ratings_count': 1467496, 'image_url': 'https://images.gr-assets.com/books/1437235233m/890.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 4}]",
387,James Mcpherson,"[{'book': {'book_id': 78, 'goodreads_book_id': 5139, 'work_id': 38765, 'authors': ['Lauren Weisberger'], 'title': 'The Devil Wears Prada', 'isbn': '307275558', 'isbn13': 9780307275550.0, 'language_code': 'eng', 'average_rating': 3.7, 'ratings_count': 665930, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6750, 'tag_name': 'chick-lit'}]}, 'rating': 3}, {'book': {'book_id': 87, 'goodreads_book_id': 1617, 'work_id': 265616, 'authors': ['Elie Wiesel', 'Marion Wiesel'], 'title': 'Un di Velt Hot Geshvign', 'isbn': '374500010', 'isbn13': 9780374500020.0, 'language_code': 'eng', 'average_rating': 4.3, 'ratings_count': 691231, 'image_url': 'https://images.gr-assets.com/books/1473495285m/1617.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}, 'rating': 5}]","[{'book': {'book_id': 3007, 'goodreads_book_id': 24472, 'work_id': 2328437, 'authors': ['Lisa See'], 'title': 'Peony in Love', 'isbn': '140006466X', 'isbn13': 9781400064660.0, 'language_code': 'eng', 'average_rating': 3.59, 'ratings_count': 34044, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 14487, 'tag_name': 'historical-fiction'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}}, {'book': {'book_id': 3007, 'goodreads_book_id': 24472, 'work_id': 2328437, 'authors': ['Lisa See'], 'title': 'Peony in Love', 'isbn': '140006466X', 'isbn13': 9781400064660.0, 'language_code': 'eng', 'average_rating': 3.59, 'ratings_count': 34044, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 14487, 'tag_name': 'historical-fiction'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}}]"
388,Cynthia Gardner,"[{'book': {'book_id': 916, 'goodreads_book_id': 7603, 'work_id': 903067, 'authors': ['Azar Nafisi'], 'title': 'Reading Lolita in Tehran: A Memoir in Books', 'isbn': '812971060', 'isbn13': 9780812971060.0, 'language_code': 'eng', 'average_rating': 3.57, 'ratings_count': 94696, 'image_url': 'https://images.gr-assets.com/books/1397751318m/7603.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}, 'rating': 4}, {'book': {'book_id': 356, 'goodreads_book_id': 78411, 'work_id': 1069597, 'authors': ['Lemony Snicket', 'Brett Helquist'], 'title': 'The Bad Beginning', 'isbn': '439206472', 'isbn13': 9780439206470.0, 'language_code': 'eng', 'average_rating': 3.89, 'ratings_count': 275670, 'image_url': 'https://images.gr-assets.com/books/1490085391m/78411.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 3}]","[{'book': {'book_id': 304, 'goodreads_book_id': 227711, 'work_id': 1191096, 'authors': ['Wally Lamb'], 'title': 'I Know This Much Is True ', 'isbn': '60987561', 'isbn13': 9780060987560.0, 'language_code': 'eng', 'average_rating': 4.17, 'ratings_count': 246917, 'image_url': 'https://images.gr-assets.com/books/1373532198m/227711.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 304, 'goodreads_book_id': 227711, 'work_id': 1191096, 'authors': ['Wally Lamb'], 'title': 'I Know This Much Is True ', 'isbn': '60987561', 'isbn13': 9780060987560.0, 'language_code': 'eng', 'average_rating': 4.17, 'ratings_count': 246917, 'image_url': 'https://images.gr-assets.com/books/1373532198m/227711.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
389,Mrs. Katie Clark,"[{'book': {'book_id': 92, 'goodreads_book_id': 1202, 'work_id': 5397, 'authors': ['Steven D. Levitt', 'Stephen J. Dubner'], 'title': 'Freakonomics: A Rogue Economist Explores the Hidden Side of Everything', 'isbn': '61234001', 'isbn13': 9780061234000.0, 'language_code': 'en-US', 'average_rating': 3.93, 'ratings_count': 524191, 'image_url': 'https://images.gr-assets.com/books/1327909092m/1202.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}]}, 'rating': 5}, {'book': {'book_id': 3719, 'goodreads_book_id': 53447, 'work_id': 5793, 'authors': ['Ernesto Sabato'], 'title': 'El túnel', 'isbn': '9871144261', 'isbn13': 9789871144270.0, 'language_code': 'spa', 'average_rating': 4.04, 'ratings_count': 23161, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 5}]",
393,Walter Wilson,"[{'book': {'book_id': 1236, 'goodreads_book_id': 22288, 'work_id': 1602272, 'authors': ['Chuck Palahniuk'], 'title': 'Haunted: A Novel of Stories', 'isbn': '1400032822', 'isbn13': 9781400032820.0, 'language_code': 'eng', 'average_rating': 3.59, 'ratings_count': 68861, 'image_url': 'https://images.gr-assets.com/books/1391152326m/22288.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 14821, 'tag_name': 'horror'}]}, 'rating': 3}, {'book': {'book_id': 345, 'goodreads_book_id': 45978, 'work_id': 2035753, 'authors': ['Christopher Paolini'], 'title': 'Eldest', 'isbn': '375840400', 'isbn13': 9780375840400.0, 'language_code': 'en-US', 'average_rating': 3.96, 'ratings_count': 250000, 'image_url': 'https://images.gr-assets.com/books/1387119654m/45978.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 3}]","[{'book': {'book_id': 7008, 'goodreads_book_id': 14295, 'work_id': 4225, 'authors': ['George Saunders'], 'title': 'Pastoralia', 'isbn': '747553866', 'isbn13': 9780747553860.0, 'language_code': 'eng', 'average_rating': 4.11, 'ratings_count': 10786, 'image_url': 'https://images.gr-assets.com/books/1348067120m/14295.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 27669, 'tag_name': 'short-stories'}]}}, {'book': {'book_id': 7008, 'goodreads_book_id': 14295, 'work_id': 4225, 'authors': ['George Saunders'], 'title': 'Pastoralia', 'isbn': '747553866', 'isbn13': 9780747553860.0, 'language_code': 'eng', 'average_rating': 4.11, 'ratings_count': 10786, 'image_url': 'https://images.gr-assets.com/books/1348067120m/14295.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 27669, 'tag_name': 'short-stories'}]}}]"
394,Hannah Bryant,"[{'book': {'book_id': 494, 'goodreads_book_id': 29044, 'work_id': 221359, 'authors': ['Donna Tartt'], 'title': 'The Secret History', 'isbn': '1400031702', 'isbn13': 9781400031700.0, 'language_code': 'eng', 'average_rating': 4.07, 'ratings_count': 168405, 'image_url': 'https://images.gr-assets.com/books/1451554846m/29044.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 5}, {'book': {'book_id': 8, 'goodreads_book_id': 5107, 'work_id': 3036731, 'authors': ['J.D. Salinger'], 'title': 'The Catcher in the Rye', 'isbn': '316769177', 'isbn13': 9780316769170.0, 'language_code': 'eng', 'average_rating': 3.79, 'ratings_count': 2044241, 'image_url': 'https://images.gr-assets.com/books/1398034300m/5107.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}, 'rating': 4}]","[{'book': {'book_id': 1005, 'goodreads_book_id': 3711, 'work_id': 7480, 'authors': ['Zadie Smith'], 'title': 'White Teeth', 'isbn': '375703861', 'isbn13': 9780375703870.0, 'language_code': 'en-US', 'average_rating': 3.75, 'ratings_count': 82474, 'image_url': 'https://images.gr-assets.com/books/1374739885m/3711.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 1005, 'goodreads_book_id': 3711, 'work_id': 7480, 'authors': ['Zadie Smith'], 'title': 'White Teeth', 'isbn': '375703861', 'isbn13': 9780375703870.0, 'language_code': 'en-US', 'average_rating': 3.75, 'ratings_count': 82474, 'image_url': 'https://images.gr-assets.com/books/1374739885m/3711.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
395,Sandra Holmes,"[{'book': {'book_id': 1727, 'goodreads_book_id': 357, 'work_id': 1096, 'authors': ['Douglas Adams'], 'title': 'The Long Dark Tea-Time of the Soul', 'isbn': '671742515', 'isbn13': 9780671742520.0, 'language_code': 'en-US', 'average_rating': 4.05, 'ratings_count': 59276, 'image_url': 'https://images.gr-assets.com/books/1388257271m/357.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 3}, {'book': {'book_id': 381, 'goodreads_book_id': 5168, 'work_id': 1649, 'authors': ['Billie Letts'], 'title': 'Where the Heart Is', 'isbn': '446672211', 'isbn13': 9780446672210.0, 'language_code': 'en-US', 'average_rating': 4.0, 'ratings_count': 208333, 'image_url': 'https://images.gr-assets.com/books/1327959469m/5168.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 3}]","[{'book': {'book_id': 691, 'goodreads_book_id': 10569, 'work_id': 150292, 'authors': ['Stephen King'], 'title': 'On Writing: A Memoir of the Craft', 'isbn': '743455967', 'isbn13': 9780743455960.0, 'language_code': 'eng', 'average_rating': 4.31, 'ratings_count': 131481, 'image_url': 'https://images.gr-assets.com/books/1436735207m/10569.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 691, 'goodreads_book_id': 10569, 'work_id': 150292, 'authors': ['Stephen King'], 'title': 'On Writing: A Memoir of the Craft', 'isbn': '743455967', 'isbn13': 9780743455960.0, 'language_code': 'eng', 'average_rating': 4.31, 'ratings_count': 131481, 'image_url': 'https://images.gr-assets.com/books/1436735207m/10569.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
396,Jill Jones,"[{'book': {'book_id': 381, 'goodreads_book_id': 5168, 'work_id': 1649, 'authors': ['Billie Letts'], 'title': 'Where the Heart Is', 'isbn': '446672211', 'isbn13': 9780446672210.0, 'language_code': 'en-US', 'average_rating': 4.0, 'ratings_count': 208333, 'image_url': 'https://images.gr-assets.com/books/1327959469m/5168.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}, {'book': {'book_id': 1892, 'goodreads_book_id': 16243, 'work_id': 18001, 'authors': ['Kate Atkinson'], 'title': 'Case Histories', 'isbn': '316010707', 'isbn13': 9780316010700.0, 'language_code': 'eng', 'average_rating': 3.82, 'ratings_count': 54908, 'image_url': 'https://images.gr-assets.com/books/1451442186m/16243.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}]}, 'rating': 3}]","[{'book': {'book_id': 8435, 'goodreads_book_id': 71622, 'work_id': 3194786, 'authors': ['Robert Hicks'], 'title': 'The Widow of the South', 'isbn': '446697435', 'isbn13': 9780446697440.0, 'language_code': 'eng', 'average_rating': 3.75, 'ratings_count': 12419, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}]}}, {'book': {'book_id': 8435, 'goodreads_book_id': 71622, 'work_id': 3194786, 'authors': ['Robert Hicks'], 'title': 'The Widow of the South', 'isbn': '446697435', 'isbn13': 9780446697440.0, 'language_code': 'eng', 'average_rating': 3.75, 'ratings_count': 12419, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}]}}]"
399,Stephen Pugh,"[{'book': {'book_id': 3656, 'goodreads_book_id': 381704, 'work_id': 98, 'authors': ['Plum Sykes'], 'title': 'Bergdorf Blondes', 'isbn': '1401359604', 'isbn13': 9781401359610.0, 'language_code': 'en-US', 'average_rating': 3.26, 'ratings_count': 23795, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 2}, {'book': {'book_id': 6078, 'goodreads_book_id': 81903, 'work_id': 1726, 'authors': ['Agatha Christie'], 'title': 'Curtain: Poirot’s Last Case', 'isbn': '425173747', 'isbn13': 9780425173750.0, 'language_code': 'eng', 'average_rating': 4.05, 'ratings_count': 18358, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 4}]","[{'book': {'book_id': 4139, 'goodreads_book_id': 16697, 'work_id': 243634, 'authors': ['Michael Chabon'], 'title': 'The Mysteries of Pittsburgh', 'isbn': '60790598', 'isbn13': 9780060790590.0, 'language_code': 'eng', 'average_rating': 3.63, 'ratings_count': 19778, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}}, {'book': {'book_id': 4139, 'goodreads_book_id': 16697, 'work_id': 243634, 'authors': ['Michael Chabon'], 'title': 'The Mysteries of Pittsburgh', 'isbn': '60790598', 'isbn13': 9780060790590.0, 'language_code': 'eng', 'average_rating': 3.63, 'ratings_count': 19778, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}}]"
400,Stephanie Pham,"[{'book': {'book_id': 881, 'goodreads_book_id': 63697, 'work_id': 882844, 'authors': ['Oliver Sacks'], 'title': 'The Man Who Mistook His Wife for a Hat and Other Clinical Tales', 'isbn': '684853949', 'isbn13': 9780684853950.0, 'language_code': 'en-US', 'average_rating': 4.04, 'ratings_count': 102419, 'image_url': 'https://images.gr-assets.com/books/1447047702m/63697.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}, 'rating': 5}, {'book': {'book_id': 22, 'goodreads_book_id': 12232938, 'work_id': 1145090, 'authors': ['Alice Sebold'], 'title': 'The Lovely Bones', 'isbn': '316166685', 'isbn13': 9780316166680.0, 'language_code': 'eng', 'average_rating': 3.77, 'ratings_count': 1605173, 'image_url': 'https://images.gr-assets.com/books/1457810586m/12232938.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 1}]","[{'book': {'book_id': 1923, 'goodreads_book_id': 4143, 'work_id': 731, 'authors': ['David Sedaris'], 'title': 'Barrel Fever: Stories and Essays', 'isbn': '316779423', 'isbn13': 9780316779420.0, 'language_code': 'en-US', 'average_rating': 3.78, 'ratings_count': 44679, 'image_url': 'https://images.gr-assets.com/books/1453273003m/4143.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}}, {'book': {'book_id': 1923, 'goodreads_book_id': 4143, 'work_id': 731, 'authors': ['David Sedaris'], 'title': 'Barrel Fever: Stories and Essays', 'isbn': '316779423', 'isbn13': 9780316779420.0, 'language_code': 'en-US', 'average_rating': 3.78, 'ratings_count': 44679, 'image_url': 'https://images.gr-assets.com/books/1453273003m/4143.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}}]"
401,Lisa Gonzales,"[{'book': {'book_id': 7683, 'goodreads_book_id': 98, 'work_id': 4462, 'authors': ['Heidi Murkoff', 'Sharon Mazel', 'Heidi Murkoff', 'Arlene Eisenberg', 'Sandee Hathaway', 'Mark D. Widome'], 'title': 'What to Expect the First Year', 'isbn': '761129588', 'isbn13': 9780761129580.0, 'language_code': 'eng', 'average_rating': 3.86, 'ratings_count': 10807, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}, {'book': {'book_id': 92, 'goodreads_book_id': 1202, 'work_id': 5397, 'authors': ['Steven D. Levitt', 'Stephen J. Dubner'], 'title': 'Freakonomics: A Rogue Economist Explores the Hidden Side of Everything', 'isbn': '61234001', 'isbn13': 9780061234000.0, 'language_code': 'en-US', 'average_rating': 3.93, 'ratings_count': 524191, 'image_url': 'https://images.gr-assets.com/books/1327909092m/1202.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}]}, 'rating': 4}]","[{'book': {'book_id': 5037, 'goodreads_book_id': 77103, 'work_id': 74541, 'authors': ['Amitav Ghosh'], 'title': 'The Glass Palace', 'isbn': '375758771', 'isbn13': 9780375758780.0, 'language_code': 'eng', 'average_rating': 3.94, 'ratings_count': 16535, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 5037, 'goodreads_book_id': 77103, 'work_id': 74541, 'authors': ['Amitav Ghosh'], 'title': 'The Glass Palace', 'isbn': '375758771', 'isbn13': 9780375758780.0, 'language_code': 'eng', 'average_rating': 3.94, 'ratings_count': 16535, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
402,April Alexander,"[{'book': {'book_id': 495, 'goodreads_book_id': 4953, 'work_id': 42857, 'authors': ['Dave Eggers'], 'title': 'A Heartbreaking Work of Staggering Genius', 'isbn': '375725784', 'isbn13': 9780375725780.0, 'language_code': 'eng', 'average_rating': 3.68, 'ratings_count': 145459, 'image_url': 'https://images.gr-assets.com/books/1327714834m/4953.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 5}, {'book': {'book_id': 496, 'goodreads_book_id': 1295, 'work_id': 1584694, 'authors': ['Jean M. Auel'], 'title': 'The Clan of the Cave Bear', 'isbn': '553381679', 'isbn13': 9780553381670.0, 'language_code': 'eng', 'average_rating': 4.02, 'ratings_count': 176062, 'image_url': 'https://images.gr-assets.com/books/1385331302m/1295.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}]","[{'book': {'book_id': 1485, 'goodreads_book_id': 21704, 'work_id': 434, 'authors': ['James Ellroy'], 'title': 'The Black Dahlia', 'isbn': '446698873', 'isbn13': 9780446698870.0, 'language_code': 'en-US', 'average_rating': 3.75, 'ratings_count': 61412, 'image_url': 'https://images.gr-assets.com/books/1387048173m/21704.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}]}}, {'book': {'book_id': 1485, 'goodreads_book_id': 21704, 'work_id': 434, 'authors': ['James Ellroy'], 'title': 'The Black Dahlia', 'isbn': '446698873', 'isbn13': 9780446698870.0, 'language_code': 'en-US', 'average_rating': 3.75, 'ratings_count': 61412, 'image_url': 'https://images.gr-assets.com/books/1387048173m/21704.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}]}}]"
403,Michaela Cochran,"[{'book': {'book_id': 1888, 'goodreads_book_id': 12609, 'work_id': 14895, 'authors': ['Anne Fadiman'], 'title': 'The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures', 'isbn': '374525641', 'isbn13': 9780374525640.0, 'language_code': 'en-US', 'average_rating': 4.14, 'ratings_count': 47785, 'image_url': 'https://images.gr-assets.com/books/1432610033m/12609.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}, 'rating': 5}, {'book': {'book_id': 378, 'goodreads_book_id': 33917, 'work_id': 16171, 'authors': ['Jhumpa Lahiri'], 'title': 'The Namesake', 'isbn': '618485228', 'isbn13': 9780618485220.0, 'language_code': 'en-US', 'average_rating': 3.96, 'ratings_count': 184211, 'image_url': 'https://images.gr-assets.com/books/1480106986m/33917.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15453, 'tag_name': 'india'}]}, 'rating': 4}]","[{'book': {'book_id': 100, 'goodreads_book_id': 7244, 'work_id': 810663, 'authors': ['Barbara Kingsolver'], 'title': 'The Poisonwood Bible', 'isbn': '60786507', 'isbn13': 9780060786500.0, 'language_code': 'eng', 'average_rating': 4.02, 'ratings_count': 546502, 'image_url': 'https://images.gr-assets.com/books/1412242487m/7244.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}}, {'book': {'book_id': 100, 'goodreads_book_id': 7244, 'work_id': 810663, 'authors': ['Barbara Kingsolver'], 'title': 'The Poisonwood Bible', 'isbn': '60786507', 'isbn13': 9780060786500.0, 'language_code': 'eng', 'average_rating': 4.02, 'ratings_count': 546502, 'image_url': 'https://images.gr-assets.com/books/1412242487m/7244.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}}]"
404,Nicholas Medina,"[{'book': {'book_id': 92, 'goodreads_book_id': 1202, 'work_id': 5397, 'authors': ['Steven D. Levitt', 'Stephen J. Dubner'], 'title': 'Freakonomics: A Rogue Economist Explores the Hidden Side of Everything', 'isbn': '61234001', 'isbn13': 9780061234000.0, 'language_code': 'en-US', 'average_rating': 3.93, 'ratings_count': 524191, 'image_url': 'https://images.gr-assets.com/books/1327909092m/1202.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}]}, 'rating': 3}, {'book': {'book_id': 173, 'goodreads_book_id': 227463, 'work_id': 23596, 'authors': ['Anthony Burgess'], 'title': 'A Clockwork Orange', 'isbn': '393312836', 'isbn13': 9780393312840.0, 'language_code': 'eng', 'average_rating': 3.98, 'ratings_count': 431195, 'image_url': 'https://images.gr-assets.com/books/1348339306m/227463.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 26771, 'tag_name': 'sci-fi'}]}, 'rating': 5}]","[{'book': {'book_id': 255, 'goodreads_book_id': 662, 'work_id': 817219, 'authors': ['Ayn Rand', 'Leonard Peikoff'], 'title': 'Atlas Shrugged', 'isbn': '452011876', 'isbn13': 9780452011880.0, 'language_code': 'eng', 'average_rating': 3.68, 'ratings_count': 283295, 'image_url': 'https://images.gr-assets.com/books/1405868167m/662.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 255, 'goodreads_book_id': 662, 'work_id': 817219, 'authors': ['Ayn Rand', 'Leonard Peikoff'], 'title': 'Atlas Shrugged', 'isbn': '452011876', 'isbn13': 9780452011880.0, 'language_code': 'eng', 'average_rating': 3.68, 'ratings_count': 283295, 'image_url': 'https://images.gr-assets.com/books/1405868167m/662.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
406,Joseph Lara,"[{'book': {'book_id': 6820, 'goodreads_book_id': 1875, 'work_id': 5991, 'authors': ['Michel Foucault', 'Robert Hurley'], 'title': 'Histoire de la sexualité 1. La Volonté de savoir', 'isbn': '679724699', 'isbn13': 9780679724700.0, 'language_code': 'eng', 'average_rating': 4.03, 'ratings_count': 12565, 'image_url': 'https://images.gr-assets.com/books/1486236798m/1875.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}, 'rating': 4}, {'book': {'book_id': 1607, 'goodreads_book_id': 32506, 'work_id': 32671, 'authors': ['Michael Connelly'], 'title': 'The Poet', 'isbn': '446690457', 'isbn13': 9780446690450.0, 'language_code': 'eng', 'average_rating': 4.19, 'ratings_count': 56191, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}]}, 'rating': 2}]",
